seq_unique,seq_name,L1_annotation,c_call,sample_clean_fol,L1_annotation_int,c_call_int,sample_clean_fol_int
seq1222,sequence_2149:sequence_6021,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1223,sequence_2150:sequence_2245:sequence_2329:sequence_2360:sequence_4433:sequence_4533:sequence_5866:sequence_5968,GC_B_cells,IGHG1:NA,HH119-SI-PP_Fol-22,1,12,57
seq1224,sequence_2151:sequence_6225:sequence_6437,GC_B_cells,IGHG1:IGHG2,HH119-SI-PP_Fol-28,1,8,79
seq1225,sequence_2152:sequence_4518,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1226,sequence_2156,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1227,sequence_2160,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1228,sequence_2161,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1229,sequence_2162:sequence_2244:sequence_2512:sequence_6170:sequence_6252,GC_B_cells,IGHG1:NA,HH119-SI-PP_Fol-22,1,12,57
seq123,sequence_148,PCs,IGHG1,HH119-SI-MILF,10,6,4
seq1230,sequence_2163,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1231,sequence_2165:sequence_4588:sequence_5225:sequence_5648,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1232,sequence_2166,GC_B_cells,IGHG1,HH119-SI-PP_Fol-23,1,6,70
seq1233,sequence_2167,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1234,sequence_2168,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1235,sequence_2172,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1236,sequence_2174,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1237,sequence_2175:sequence_2583:sequence_2604:sequence_4834:sequence_4965:sequence_6357,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1238,sequence_2179:sequence_4367,GC_B_cells,NA:IGHG1,HH119-SI-PP_Fol-22,1,32,57
seq1239,sequence_2180,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq124,sequence_149,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq1240,sequence_2183,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1241,sequence_2186,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1242,sequence_2187,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1243,sequence_2188,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1244,sequence_2189:sequence_4814:sequence_5395:sequence_6008:sequence_6208:sequence_6291:sequence_6463,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1245,sequence_2191,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1246,sequence_2192,GC_B_cells,NA,HH119-SI-PP_Fol-22,1,31,57
seq1247,sequence_2194,GC_B_cells,IGHG1,HH119-SI-PP_Fol-27,1,6,78
seq1248,sequence_2199,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1249,sequence_2204,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq125,sequence_150:sequence_383:sequence_392:sequence_418,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq1250,sequence_2205:sequence_2435:sequence_5294,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1251,sequence_2206,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1252,sequence_2207,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1253,sequence_2211,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1254,sequence_2216,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1255,sequence_2217,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1256,sequence_2218,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1257,sequence_2219,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1258,sequence_2220,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1259,sequence_2221,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq126,sequence_152,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq1260,sequence_2222:sequence_6080:sequence_6476,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1261,sequence_2223,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1262,sequence_2224,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1263,sequence_2226:sequence_2573:sequence_5044,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1264,sequence_2227,GC_B_cells,IGHG1,HH119-SI-PP_Fol-24,1,6,72
seq1265,sequence_2229,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1266,sequence_2230,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1267,sequence_2232,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1268,sequence_2233,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1269,sequence_2237,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq127,sequence_155,GC_B_cells,IGHG3,HH119-SI-MILF,1,20,4
seq1270,sequence_2239,GC_B_cells,IGHG1,HH119-SI-PP_Fol-21,1,6,55
seq1271,sequence_2241,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1272,sequence_2242,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1273,sequence_2246,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1274,sequence_2247:sequence_2388:sequence_4901:sequence_5059:sequence_5474:sequence_5623:sequence_6250,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1275,sequence_2249,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1276,sequence_2250,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1277,sequence_2253,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1278,sequence_2254:sequence_2372:sequence_4892:sequence_5222,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1279,sequence_2255,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq128,sequence_156:sequence_172:sequence_269:sequence_299:sequence_644:sequence_702,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq1280,sequence_2256,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1281,sequence_2259,GC_B_cells,IGHG1,HH119-SI-PP_Fol-24,1,6,72
seq1282,sequence_2266,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1283,sequence_2269:sequence_2650:sequence_4913:sequence_5449:sequence_6256:sequence_6270:sequence_6386,GC_B_cells,IGHG1,HH119-SI-PP_Fol-20:HH119-SI-PP_Fol-22,1,6,54
seq1284,sequence_2275,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1285,sequence_2278,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1286,sequence_2279:sequence_4980:sequence_5714,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1287,sequence_2282:sequence_6042,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1288,sequence_2283:sequence_4579:sequence_4979:sequence_5273,GC_B_cells,IGHG1:NA,HH119-SI-PP_Fol-22,1,12,57
seq1289,sequence_2284,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq129,sequence_160,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq1290,sequence_2292,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1291,sequence_2293,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1292,sequence_2294,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1293,sequence_2295,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1294,sequence_2296,GC_B_cells,IGHG1,HH119-SI-PP_Fol-31,1,6,85
seq1295,sequence_2297:sequence_2391:sequence_2466:sequence_4691:sequence_5288:sequence_5569:sequence_6372,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1296,sequence_2298,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1297,sequence_2299,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1298,sequence_2300,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1299,sequence_2302,GC_B_cells,NA,HH119-SI-PP_Fol-28,1,31,79
seq13,sequence_15:sequence_175,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq130,sequence_162,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq1300,sequence_2303:sequence_2487,GC_B_cells,IGHG1,HH119-SI-PP_Fol-25,1,6,75
seq1301,sequence_2304,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1302,sequence_2305,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1303,sequence_2306,GC_B_cells,IGHG1,HH119-SI-PP_Fol-21,1,6,55
seq1304,sequence_2309,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1305,sequence_2312,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1306,sequence_2316,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1307,sequence_2318,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1308,sequence_2321:sequence_5239:sequence_5319,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1309,sequence_2326,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq131,sequence_164,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq1310,sequence_2327:sequence_2473,PCs:GC_B_cells,IGHG1,HH119-SI-PP_Fol-23,11,6,70
seq1311,sequence_2330,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1312,sequence_2331,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1313,sequence_2332:sequence_5396:sequence_6513,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1314,sequence_2333,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1315,sequence_2334,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1316,sequence_2338,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1317,sequence_2339:sequence_5020:sequence_5271:sequence_5932,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1318,sequence_2340,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1319,sequence_2341,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq132,sequence_165:sequence_397:sequence_707,GC_B_cells,IGHM,HH119-SI-MILF,1,24,4
seq1320,sequence_2346,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1321,sequence_2347,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1322,sequence_2348,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1323,sequence_2349:sequence_2414:sequence_2628:sequence_4480:sequence_4998,GC_B_cells,IGHG1,HH119-SI-PP_Fol-24,1,6,72
seq1324,sequence_2350:sequence_4852,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1325,sequence_2352,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1326,sequence_2353,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1327,sequence_2354,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1328,sequence_2355,GC_B_cells,IGHG1,HH119-SI-PP_Fol-24,1,6,72
seq1329,sequence_2357,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq133,sequence_166,GC_B_cells,IGHG2,HH119-SI-MILF,1,18,4
seq1330,sequence_2363,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1331,sequence_2364,GC_B_cells,IGHG1,HH119-SI-PP_Fol-23,1,6,70
seq1332,sequence_2366,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1333,sequence_2367,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1334,sequence_2369,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1335,sequence_2370,GC_B_cells,NA,HH119-SI-PP_Fol-22,1,31,57
seq1336,sequence_2373,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1337,sequence_2375,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1338,sequence_2377,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1339,sequence_2378:sequence_6499,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq134,sequence_168,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq1340,sequence_2380:sequence_4755:sequence_4964:sequence_5738:sequence_6175,GC_B_cells:PCs,IGHG1,HH119-SI-PP_Fol-22,4,6,57
seq1341,sequence_2381,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1342,sequence_2382,GC_B_cells,IGHG1,HH119-SI-PP_Fol-31,1,6,85
seq1343,sequence_2383,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1344,sequence_2384,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1345,sequence_2386:sequence_2534,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1346,sequence_2387,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1347,sequence_2395,GC_B_cells,IGHG1,HH119-SI-PP_Fol-31,1,6,85
seq1348,sequence_2396,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1349,sequence_2400,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq135,sequence_169,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq1350,sequence_2401,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1351,sequence_2405,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1352,sequence_2407,GC_B_cells,IGHG1,HH119-SI-PP_Fol-31,1,6,85
seq1353,sequence_2411,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1354,sequence_2415,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1355,sequence_2418,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1356,sequence_2419,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1357,sequence_2427,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1358,sequence_2428,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1359,sequence_2429,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq136,sequence_170,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq1360,sequence_2430,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1361,sequence_2431,GC_B_cells,IGHG1,HH119-SI-PP_Fol-21,1,6,55
seq1362,sequence_2432,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1363,sequence_2436,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1364,sequence_2437,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1365,sequence_2440:sequence_4942,GC_B_cells,IGHG1,HH119-SI-PP_Fol-23,1,6,70
seq1366,sequence_2441,GC_B_cells,IGHM,HH119-SI-PP_Fol-22,1,24,57
seq1367,sequence_2442,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1368,sequence_2443,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1369,sequence_2444,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq137,sequence_171,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq1370,sequence_2445:sequence_5858,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1371,sequence_2446:sequence_4991,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1372,sequence_2448,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1373,sequence_2450,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1374,sequence_2452,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1375,sequence_2457,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1376,sequence_2458:sequence_2539:sequence_4408:sequence_5486:sequence_5505:sequence_6346,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1377,sequence_2461,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1378,sequence_2462:sequence_5926,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1379,sequence_2465,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq138,sequence_173,GC_B_cells,IGHG3,HH119-SI-MILF,1,20,4
seq1380,sequence_2469,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1381,sequence_2470,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1382,sequence_2476,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1383,sequence_2480:sequence_5972,GC_B_cells,IGHG1:IGHG2,HH119-SI-PP_Fol-22,1,8,57
seq1384,sequence_2481,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1385,sequence_2482,GC_B_cells,NA,HH119-SI-PP_Fol-22,1,31,57
seq1386,sequence_2483,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1387,sequence_2486,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1388,sequence_2488,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1389,sequence_2490,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq139,sequence_174,GC_B_cells,IGHG3,HH119-SI-MILF,1,20,4
seq1390,sequence_2492,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1391,sequence_2493:sequence_2594,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1392,sequence_2496,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1393,sequence_2497,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1394,sequence_2499,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1395,sequence_2502,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1396,sequence_2507,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1397,sequence_2509,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1398,sequence_2510:sequence_6266,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1399,sequence_2511,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq14,sequence_16:sequence_18:sequence_64:sequence_176:sequence_265:sequence_268:sequence_293:sequence_445:sequence_572:sequence_710:sequence_716,GC_B_cells,IGHG1:NA:IGHG3,HH119-SI-MILF,1,14,4
seq140,sequence_177,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq1400,sequence_2514,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1401,sequence_2516,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1402,sequence_2518,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1403,sequence_2519,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1404,sequence_2523,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1405,sequence_2525:sequence_5610,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1406,sequence_2528,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1407,sequence_2529:sequence_2566:sequence_5740,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1408,sequence_2530,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1409,sequence_2531,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq141,sequence_179:sequence_202:sequence_263:sequence_394:sequence_617:sequence_655:sequence_690:sequence_6542,GC_B_cells,IGHG3,HH119-SI-MILF,1,20,4
seq1410,sequence_2532,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1411,sequence_2533,GC_B_cells,NA,HH119-SI-PP_Fol-22,1,31,57
seq1412,sequence_2535,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1413,sequence_2542,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1414,sequence_2546:sequence_5625:sequence_5790:sequence_5947:sequence_6004:sequence_6068,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1415,sequence_2547,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1416,sequence_2548:sequence_4384:sequence_5330,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1417,sequence_2549,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1418,sequence_2550,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1419,sequence_2552,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq142,sequence_181:sequence_287:sequence_309:sequence_434:sequence_557,GC_B_cells,IGHG1:IGHA2,HH119-SI-MILF,1,7,4
seq1420,sequence_2554,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1421,sequence_2555,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1422,sequence_2561,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1423,sequence_2562,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1424,sequence_2565,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1425,sequence_2570:sequence_5333:sequence_6311,GC_B_cells,NA:IGHG1,HH119-SI-PP_Fol-22,1,32,57
seq1426,sequence_2571,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1427,sequence_2574:sequence_5041:sequence_5483,GC_B_cells,IGHG1:NA,HH119-SI-PP_Fol-22,1,12,57
seq1428,sequence_2575,GC_B_cells,IGHG1,HH119-SI-PP_Fol-31,1,6,85
seq1429,sequence_2577,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq143,sequence_182:sequence_301:sequence_328:sequence_421,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq1430,sequence_2578,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1431,sequence_2581,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1432,sequence_2582,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1433,sequence_2589,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1434,sequence_2592,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1435,sequence_2597,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1436,sequence_2600,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1437,sequence_2602,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1438,sequence_2605,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1439,sequence_2608:sequence_4751:sequence_4911:sequence_5049:sequence_5416:sequence_6071:sequence_6268:sequence_6379:sequence_6385,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq144,sequence_183,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq1440,sequence_2609,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1441,sequence_2610,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1442,sequence_2612,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1443,sequence_2613,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1444,sequence_2614:sequence_4346:sequence_4405:sequence_5328:sequence_5671:sequence_5739:sequence_5954:sequence_5999:sequence_6164,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1445,sequence_2615,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1446,sequence_2617,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1447,sequence_2618,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1448,sequence_2620,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1449,sequence_2621,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq145,sequence_184,GC_B_cells,IGHG3,HH119-SI-MILF,1,20,4
seq1450,sequence_2623,GC_B_cells,NA,HH119-SI-PP_Fol-28,1,31,79
seq1451,sequence_2627:sequence_4686:sequence_4745:sequence_5130:sequence_5756,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1452,sequence_2631,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1453,sequence_2632:sequence_4766:sequence_4786,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1454,sequence_2634,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1455,sequence_2642,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1456,sequence_2643,PCs,IGHG1,HH119-SI-PP_Fol-26,10,6,77
seq1457,sequence_2645,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1458,sequence_2647,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1459,sequence_2648,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq146,sequence_185:sequence_470,GC_B_cells,IGHM,HH119-SI-MILF,1,24,4
seq1460,sequence_2649,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1461,sequence_2651,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1462,sequence_2652,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1463,sequence_2656:sequence_4521,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1464,sequence_2657,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
